query,ProductId,text_similarity,query_length,query_word_count,exact_match,partial_match_ratio,avg_rating,rating_std,review_count,median_rating,total_helpful_votes,total_votes,avg_helpfulness_ratio,avg_review_length,review_length_std,avg_summary_length,first_review_time,last_review_time,unique_reviewers,review_span_days,review_velocity,helpfulness_rate,reviewer_diversity,is_controversial,is_high_quality,popularity_score,relevance_label
spice,B0001K5LPI,0.10382514844676091,1,1,1,1.0,3.0,2.828,2,3.0,3,3,1.0,504.5,183.141,21.5,1169683200,1348704000,2,2072.0,0.0009652509652509653,1.0,1.0,1,0,1.639444915467244,2
spice,B0029K56TE,0.0,1,1,0,0.0,5.0,,1,5.0,2,3,0.667,1273.0,,83.0,1327881600,1327881600,1,0.0,1.0,0.6666666666666666,1.0,0,0,1.9772588722239781,1
spice,B000F3OA80,0.0,1,1,0,0.0,4.0,1.549,6,5.0,15,20,0.692,386.333,298.708,18.0,1197849600,1207008000,6,106.0,0.05660377358490566,0.75,1.0,1,0,2.203364059622125,1
spice,B001SB3ZD4,0.0,1,1,0,0.0,4.0,,1,4.0,2,2,1.0,1206.0,,35.0,1304208000,1304208000,1,0.0,1.0,1.0,1.0,0,0,1.7772588722239782,1
spice,B000VXU43E,0.0,1,1,0,0.0,4.5,0.707,2,4.5,2,2,1.0,331.5,331.633,11.0,1200700800,1285804800,2,985.0,0.0020304568527918783,1.0,1.0,0,0,2.0894449154672436,1
spice,B000HDOP60,0.0,1,1,0,0.0,4.625,0.885,16,5.0,76,77,0.983,372.875,440.567,20.875,1179532800,1330214400,16,1744.0,0.009174311926605505,0.987012987012987,1.0,0,0,2.8168892337263824,2
spice,B005JCQJ7M,0.0,1,1,0,0.0,5.0,,1,5.0,0,0,,240.0,,7.0,1349913600,1349913600,1,0.0,1.0,0.0,1.0,0,0,1.7772588722239782,1
spice,B000ET6WIG,0.0,1,1,0,0.0,2.5,2.121,2,2.5,0,1,0.0,139.0,24.042,37.5,1275177600,1345161600,2,810.0,0.0024691358024691358,0.0,1.0,1,0,1.189444915467244,0
spice,B0047Z0QLC,0.0,1,1,0,0.0,3.333,2.082,3,4.0,3,3,1.0,617.333,742.386,34.0,1305676800,1314835200,3,106.0,0.02830188679245283,1.0,1.0,1,0,1.8544177444479562,1
spice,B000FDLBPU,0.0,1,1,0,0.0,4.0,1.414,4,4.5,3,9,0.625,271.25,81.049,21.75,1168300800,1330128000,4,1873.0,0.002135611318739989,0.3333333333333333,1.0,0,0,1.9437751649736401,1
spice,B0045G6Y28,0.0,1,1,0,0.0,4.5,0.707,2,4.5,0,0,,224.5,14.849,23.5,1332720000,1345248000,2,145.0,0.013793103448275862,0.0,1.0,0,0,1.7894449154672438,1
spice,B004QXF0GQ,0.0,1,1,0,0.0,3.0,2.309,4,3.0,3,7,0.5,178.0,133.232,17.75,1305763200,1340582400,4,403.0,0.009925558312655087,0.42857142857142855,1.0,1,0,1.6723465935450688,1
spice,B002X1RNEU,0.0,1,1,0,0.0,3.824,1.425,17,4.0,88,97,0.909,371.176,222.651,22.353,1294185600,1348358400,17,627.0,0.02711323763955343,0.9072164948453608,1.0,0,0,2.575513651612074,1
spice,B004UCZVQW,0.0,1,1,0,0.0,5.0,,1,5.0,1,1,1.0,470.0,,36.0,1344988800,1344988800,1,0.0,1.0,1.0,1.0,0,0,2.077258872223978,2
spice,B005CJ03II,0.0,1,1,0,0.0,4.5,0.707,2,4.5,0,0,,280.5,212.839,19.0,1323475200,1326412800,2,34.0,0.058823529411764705,0.0,1.0,0,0,1.7894449154672438,1
spice,B009LSMTWE,0.0,1,1,0,0.0,5.0,,1,5.0,0,0,,107.0,,15.0,1349740800,1349740800,1,0.0,1.0,0.0,1.0,0,0,1.7772588722239782,1
spice,B001JU9SSA,0.0,1,1,0,0.0,4.0,,1,4.0,0,0,,134.0,,19.0,1324598400,1324598400,1,0.0,1.0,0.0,1.0,0,0,1.4772588722239781,1
spice,B000LKU4XM,0.0,1,1,1,1.0,2.538,1.391,13,2.0,4,7,0.5,705.769,618.291,21.231,1185321600,1340841600,13,1800.0,0.007222222222222222,0.5714285714285714,1.0,0,0,1.988451503274675,1
spice,B001PLO9YG,0.0,1,1,0,0.0,3.333,2.082,3,4.0,3,4,0.667,254.667,70.777,9.667,1245715200,1317859200,3,835.0,0.003592814371257485,0.75,1.0,1,0,1.7794177444479562,1
spice,B000AOKBW8,0.0,1,1,0,0.0,5.0,0.0,2,5.0,5,5,1.0,128.5,20.506,20.5,1199232000,1218672000,2,225.0,0.008888888888888889,1.0,1.0,0,0,2.239444915467244,2
spice,B004OCAKP0,0.0,1,1,0,0.0,3.0,0.0,2,3.0,3,3,1.0,312.5,217.082,25.0,1314835200,1346457600,2,366.0,0.00546448087431694,1.0,1.0,0,0,1.639444915467244,1
spice,B004TMPD02,0.0,1,1,0,0.0,5.0,,1,5.0,0,0,,772.0,,18.0,1335484800,1335484800,1,0.0,1.0,0.0,1.0,0,0,1.7772588722239782,1
spice,B003Z6TZBG,0.0,1,1,0,0.0,3.0,2.828,2,3.0,1,2,0.5,290.5,170.413,39.5,1298851200,1314835200,2,185.0,0.010810810810810811,0.5,1.0,1,0,1.4894449154672438,1
spice,B0064EMCYI,0.0,1,1,0,0.0,4.0,1.528,7,5.0,5,6,0.8,284.571,138.804,19.286,1339459200,1347148800,7,89.0,0.07865168539325842,0.8333333333333334,1.0,1,0,2.281776616671934,1
spice,B001E0Y9XO,0.0,1,1,0,0.0,5.0,,1,5.0,2,2,1.0,82.0,,31.0,1249257600,1249257600,1,0.0,1.0,1.0,1.0,0,0,2.077258872223978,2
spice,B000UI6UE2,0.0,1,1,0,0.0,3.5,2.121,2,3.5,3,4,0.75,508.5,67.175,44.0,1306454400,1340841600,2,398.0,0.005025125628140704,0.75,1.0,1,0,1.714444915467244,1
portable creamer,B0026A2BS6,0.0,2,2,0,0.0,4.1,1.334,20,5.0,32,39,0.858,464.0,525.29,21.0,1260748800,1349740800,20,1030.0,0.019417475728155338,0.8205128205128205,1.0,0,1,2.693962821243215,2
portable creamer,B000E672AG,0.0,2,2,0,0.0,3.933,1.438,15,5.0,15,18,0.808,494.267,379.779,25.467,1195171200,1336435200,15,1635.0,0.009174311926605505,0.8333333333333334,1.0,0,0,2.5389354888959126,1
portable creamer,B007USB3DI,0.0,2,2,0,0.0,5.0,,1,5.0,0,0,,214.0,,16.0,1346630400,1346630400,1,0.0,1.0,0.0,1.0,0,0,1.7772588722239782,1
portable creamer,B005DOA6L6,0.0,2,2,0,0.0,5.0,0.0,2,5.0,2,2,1.0,770.0,496.389,19.5,1325808000,1330905600,2,59.0,0.03389830508474576,1.0,1.0,0,0,2.239444915467244,2
portable creamer,B000FKMNSM,0.0,2,2,0,0.0,3.8,1.304,5,4.0,8,8,1.0,295.0,216.45,25.0,1184457600,1347580800,5,1888.0,0.0026483050847457626,1.0,1.0,0,0,2.156703787691222,1
portable creamer,B008JKU2CO,0.0,2,2,0,0.0,4.361,1.128,385,5.0,676,806,0.833,337.519,291.23,23.145,1235088000,1351209600,378,1344.0,0.2864583333333333,0.8387096774193549,0.9818181818181818,0,1,3.942247851011739,2
portable creamer,B0036ZKSSA,0.0,2,2,0,0.0,5.0,,1,5.0,0,0,,420.0,,19.0,1268697600,1268697600,1,0.0,1.0,0.0,1.0,0,0,1.7772588722239782,1
portable creamer,B003XJBC48,0.0,2,2,0,0.0,5.0,,1,5.0,0,0,,465.0,,29.0,1347062400,1347062400,1,0.0,1.0,0.0,1.0,0,0,1.7772588722239782,1
portable creamer,B0002DSXVS,0.0,2,2,0,0.0,3.889,1.537,9,5.0,9,11,0.6,295.111,148.259,21.333,1127174400,1350950400,9,2590.0,0.0034749034749034747,0.8181818181818182,1.0,1,0,2.333188582652164,1
portable creamer,B001NZW33S,0.0,2,2,0,0.0,1.0,,1,1.0,3,5,0.6,218.0,,5.0,1271203200,1271203200,1,0.0,1.0,0.6,1.0,0,0,0.7572588722239781,0
portable creamer,B0001VWE02,0.0,2,2,0,0.0,2.0,,1,2.0,0,0,,132.0,,14.0,1127606400,1127606400,1,0.0,1.0,0.0,1.0,0,0,0.877258872223978,0
portable creamer,B000QWFO5I,0.0,2,2,0,0.0,5.0,,1,5.0,1,1,1.0,111.0,,7.0,1270080000,1270080000,1,0.0,1.0,1.0,1.0,0,0,2.077258872223978,2
portable creamer,B001E55ZQO,0.0,2,2,0,0.0,4.357,1.277,14,5.0,24,41,0.874,311.214,168.631,26.357,1193184000,1329004800,14,1572.0,0.008905852417302799,0.5853658536585366,1.0,0,0,2.5659298365384453,1
portable creamer,B001TD5XIQ,0.0,2,2,0,0.0,2.75,1.658,12,3.0,26,28,0.945,273.667,88.065,12.667,1281744000,1343520000,12,715.0,0.016783216783216783,0.9285714285714286,1.0,1,0,2.1295511715560433,1
portable creamer,B000BN82I8,0.0,2,2,0,0.0,3.333,1.862,6,3.5,25,30,0.875,1257.833,935.672,52.833,1159056000,1250467200,6,1058.0,0.005671077504725898,0.8333333333333334,1.0,1,0,2.028264059622125,1
portable creamer,B000OC0SNS,0.0,2,2,0,0.0,5.0,0.0,3,5.0,0,0,,165.0,55.055,23.333,1258243200,1351123200,3,1075.0,0.0027906976744186047,0.0,1.0,0,0,2.0545177444479563,1
portable creamer,B003QWPICE,0.0,2,2,0,0.0,5.0,,1,5.0,0,0,,427.0,,8.0,1325894400,1325894400,1,0.0,1.0,0.0,1.0,0,0,1.7772588722239782,1
portable creamer,B000UZVQFI,0.0,2,2,0,0.0,5.0,0.0,3,5.0,13,13,1.0,379.667,248.017,21.0,1209081600,1336694400,3,1477.0,0.002031144211238998,1.0,1.0,0,0,2.354517744447956,2
portable creamer,B000NGRUQ8,0.0,2,2,0,0.0,5.0,0.0,4,5.0,5,6,0.667,268.0,68.005,14.5,1211328000,1325203200,4,1318.0,0.0030349013657056147,0.8333333333333334,1.0,0,0,2.3937751649736403,2
portable creamer,B001EO5Q3M,0.0,2,2,0,0.0,4.667,0.577,3,5.0,10,11,0.833,365.667,241.133,32.667,1165536000,1298160000,3,1535.0,0.001954397394136808,0.9090909090909091,1.0,0,0,2.227345017175229,2
portable creamer,B000JHL8I2,0.0,2,2,0,0.0,3.75,1.893,4,4.5,6,7,0.875,528.0,436.192,34.75,1172966400,1348963200,4,2037.0,0.0019636720667648502,0.8571428571428571,1.0,1,0,2.0259180221164974,1
portable creamer,B001EPQNCO,0.0,2,2,0,0.0,4.357,1.216,14,5.0,41,74,0.731,409.571,337.823,26.071,1234483200,1350345600,14,1341.0,0.010439970171513796,0.5540540540540541,1.0,0,0,2.5565362966571006,1
portable creamer,B0041T875Q,0.0,2,2,0,0.0,1.0,,1,1.0,0,0,,416.0,,14.0,1310342400,1310342400,1,0.0,1.0,0.0,1.0,0,0,0.5772588722239781,0
portable creamer,B0008DIECK,0.0,2,2,0,0.0,5.0,,1,5.0,1,1,1.0,172.0,,5.0,1311292800,1311292800,1,0.0,1.0,1.0,1.0,0,0,2.077258872223978,2
portable creamer,B000PL0X56,0.0,2,2,0,0.0,5.0,,1,5.0,0,0,,317.0,,51.0,1324425600,1324425600,1,0.0,1.0,0.0,1.0,0,0,1.7772588722239782,1
portable creamer,B002DD3NM4,0.0,2,2,0,0.0,1.0,,1,1.0,4,8,0.5,87.0,,13.0,1274054400,1274054400,1,0.0,1.0,0.5,1.0,0,0,0.7272588722239781,0
portable creamer,B002UT92L2,0.0,2,2,0,0.0,4.429,0.976,7,5.0,1,2,0.5,620.143,388.244,25.143,1308787200,1345334400,7,423.0,0.016548463356973995,0.5,1.0,0,0,2.3104766166719344,1
portable creamer,B005YCZ5Q8,0.0,2,2,0,0.0,5.0,,1,5.0,3,3,1.0,350.0,,12.0,1325462400,1325462400,1,0.0,1.0,1.0,1.0,0,0,2.077258872223978,2
portable creamer,B000H7ENL8,0.0,2,2,0,0.0,5.0,,1,5.0,0,0,,113.0,,22.0,1288742400,1288742400,1,0.0,1.0,0.0,1.0,0,0,1.7772588722239782,1
portable creamer,B0090DYMCA,0.0,2,2,0,0.0,5.0,,1,5.0,0,0,,150.0,,19.0,1351036800,1351036800,1,0.0,1.0,0.0,1.0,0,0,1.7772588722239782,1
portable creamer,B003EB4C7O,0.0,2,2,0,0.0,5.0,,1,5.0,0,0,,181.0,,17.0,1344297600,1344297600,1,0.0,1.0,0.0,1.0,0,0,1.7772588722239782,1
portable creamer,B004729SZU,0.0,2,2,0,0.0,5.0,,1,5.0,0,0,,222.0,,28.0,1314316800,1314316800,1,0.0,1.0,0.0,1.0,0,0,1.7772588722239782,1
portable creamer,B00794GP6I,0.0,2,2,0,0.0,5.0,,1,5.0,0,0,,129.0,,6.0,1344816000,1344816000,1,0.0,1.0,0.0,1.0,0,0,1.7772588722239782,1
portable creamer,B0000CERIH,0.0,2,2,0,0.0,5.0,0.0,3,5.0,3,3,1.0,402.0,60.1,14.0,1137715200,1231372800,3,1084.0,0.0027675276752767526,1.0,1.0,0,0,2.354517744447956,2
portable creamer,B000FL3K6A,0.0,2,2,0,0.0,4.6,0.894,5,5.0,0,0,,274.6,145.025,21.6,1231891200,1310428800,5,909.0,0.005500550055005501,0.0,1.0,0,0,2.096703787691222,1
portable creamer,B0002PCET8,0.0,2,2,0,0.0,4.3,1.337,10,5.0,24,27,0.8,435.5,310.384,19.4,1095206400,1349568000,10,2944.0,0.0033967391304347825,0.8888888888888888,1.0,0,0,2.515824775786015,2
portable creamer,B0000E3QK7,0.0,2,2,0,0.0,4.0,,1,4.0,0,0,,294.0,,9.0,1309737600,1309737600,1,0.0,1.0,0.0,1.0,0,0,1.4772588722239781,1
portable creamer,B000P7J87Y,0.0,2,2,0,0.0,4.75,0.5,4,5.0,4,4,1.0,430.0,126.72,19.5,1252713600,1301961600,4,570.0,0.007017543859649123,1.0,1.0,0,0,2.36877516497364,2
portable creamer,B0052T6LYI,0.0,2,2,0,0.0,4.0,0.894,6,4.0,1,2,0.5,331.167,170.662,24.5,1329436800,1338422400,6,104.0,0.057692307692307696,0.5,1.0,0,0,2.1283640596221254,1
portable creamer,B000GD3SW8,0.0,2,2,0,0.0,5.0,0.0,2,5.0,21,25,0.75,730.0,797.616,21.0,1188691200,1226793600,2,441.0,0.0045351473922902496,0.84,1.0,0,0,2.191444915467244,2
portable creamer,B0028B9ZGE,0.0,2,2,0,0.0,5.0,,1,5.0,0,0,,257.0,,16.0,1331856000,1331856000,1,0.0,1.0,0.0,1.0,0,0,1.7772588722239782,1
portable creamer,B0064KH9Q8,0.0,2,2,0,0.0,1.0,,1,1.0,0,0,,236.0,,12.0,1335139200,1335139200,1,0.0,1.0,0.0,1.0,0,0,0.5772588722239781,0
portable creamer,B002YHLNY4,0.0,2,2,0,0.0,4.857,0.378,7,5.0,1,1,1.0,1243.571,602.549,18.857,1336608000,1349395200,7,148.0,0.0472972972972973,1.0,1.0,0,0,2.5888766166719344,2
portable creamer,B001EQ5D42,0.0,2,2,0,0.0,5.0,0.0,2,5.0,2,2,1.0,144.5,51.619,13.0,1217635200,1217721600,2,1.0,2.0,1.0,1.0,0,0,2.239444915467244,2
portable creamer,B001AML2LI,0.0,2,2,0,0.0,4.059,1.197,17,4.0,38,47,0.752,269.706,186.318,26.353,1177804800,1315872000,17,1598.0,0.010638297872340425,0.8085106382978723,1.0,0,0,2.6164018946478276,1
portable creamer,B000PJF7BS,0.0,2,2,0,0.0,3.6,1.949,5,5.0,2,4,0.5,255.6,96.697,17.2,1218499200,1336435200,5,1365.0,0.003663003663003663,0.5,1.0,1,0,1.9467037876912219,1
portable creamer,B001NDHL8C,0.0,2,2,0,0.0,1.0,,1,1.0,2,2,1.0,741.0,,28.0,1315353600,1315353600,1,0.0,1.0,1.0,1.0,0,0,0.877258872223978,0
portable creamer,B004H530YW,0.0,2,2,0,0.0,5.0,,1,5.0,0,0,,558.0,,17.0,1349136000,1349136000,1,0.0,1.0,0.0,1.0,0,0,1.7772588722239782,1
portable creamer,B001652MF4,0.0,2,2,0,0.0,5.0,,1,5.0,0,0,,454.0,,10.0,1327449600,1327449600,1,0.0,1.0,0.0,1.0,0,0,1.7772588722239782,1
portable creamer,B004ZQDOIA,0.0,2,2,0,0.0,5.0,,1,5.0,1,1,1.0,169.0,,14.0,1341360000,1341360000,1,0.0,1.0,1.0,1.0,0,0,2.077258872223978,2
natural salt,B00008GKAO,0.0,2,2,0,0.0,4.0,,1,4.0,1,1,1.0,310.0,,9.0,1220659200,1220659200,1,0.0,1.0,1.0,1.0,0,0,1.7772588722239782,1
natural salt,B000V760QK,0.0,2,2,0,0.0,2.667,2.082,3,2.0,0,1,0.0,241.0,171.035,21.667,1257292800,1279843200,3,261.0,0.011494252873563218,0.0,1.0,1,0,1.3546177444479561,0
natural salt,B000LRKM8M,0.0,2,2,0,0.0,3.0,,1,3.0,2,2,1.0,320.0,,69.0,1315958400,1315958400,1,0.0,1.0,1.0,1.0,0,0,1.4772588722239781,1
natural salt,B0028SQ52Y,0.0,2,2,0,0.0,5.0,,1,5.0,0,0,,328.0,,18.0,1337299200,1337299200,1,0.0,1.0,0.0,1.0,0,0,1.7772588722239782,1
natural salt,B0025UNSD4,0.0,2,2,0,0.0,5.0,,1,5.0,1,1,1.0,440.0,,15.0,1334707200,1334707200,1,0.0,1.0,1.0,1.0,0,0,2.077258872223978,2
natural salt,B004T337ZE,0.0,2,2,0,0.0,5.0,0.0,7,5.0,10,10,1.0,208.571,78.636,14.286,1128211200,1341360000,7,2467.0,0.002837454398054317,1.0,1.0,0,0,2.6317766166719343,2
natural salt,B001EPPI1G,0.0,2,2,0,0.0,5.0,,1,5.0,0,0,,116.0,,5.0,1348617600,1348617600,1,0.0,1.0,0.0,1.0,0,0,1.7772588722239782,1
natural salt,B007NVHTPI,0.0,2,2,0,0.0,3.5,2.121,2,3.5,2,2,1.0,387.0,246.073,13.0,1334361600,1349568000,2,176.0,0.011363636363636364,1.0,1.0,1,0,1.789444915467244,1
natural salt,B001S3IAVY,0.0,2,2,0,0.0,5.0,,1,5.0,2,2,1.0,612.0,,37.0,1318464000,1318464000,1,0.0,1.0,1.0,1.0,0,0,2.077258872223978,2
natural salt,B00271GKVI,0.0,2,2,0,0.0,4.333,0.577,3,4.0,3,4,0.833,273.0,258.052,20.0,1275696000,1325721600,3,579.0,0.0051813471502590676,0.75,1.0,0,0,2.0794177444479565,1
natural salt,B004QT8HHO,0.0,2,2,0,0.0,2.273,1.489,11,2.0,38,42,0.905,236.273,100.497,17.182,1233705600,1338508800,11,1213.0,0.009068425391591096,0.9047619047619048,1.0,0,0,1.9472912313437716,1
natural salt,B002AR2XZG,0.0,2,2,0,0.0,2.667,1.033,6,3.0,8,10,0.889,387.667,231.453,16.833,1276646400,1348099200,6,827.0,0.007255139056831923,0.8,1.0,0,0,1.8184640596221253,1
natural salt,B003V8SO10,0.019696941507102612,2,2,0,0.5,3.763,1.565,76,5.0,134,196,0.556,433.461,353.436,26.039,1281312000,1349568000,76,790.0,0.09620253164556962,0.6836734693877551,1.0,1,0,3.0715242095578,2
natural salt,B0012NLIIM,0.0,2,2,0,0.0,4.667,0.577,3,5.0,0,0,,396.667,275.696,31.0,1294531200,1346025600,3,596.0,0.0050335570469798654,0.0,1.0,0,0,1.954617744447956,1
natural salt,B000FSX572,0.0,2,2,0,0.0,2.0,,1,2.0,0,0,,144.0,,24.0,1327017600,1327017600,1,0.0,1.0,0.0,1.0,0,0,0.877258872223978,0
natural salt,B000PYBKDC,0.0,2,2,0,0.0,5.0,,1,5.0,0,0,,248.0,,34.0,1299715200,1299715200,1,0.0,1.0,0.0,1.0,0,0,1.7772588722239782,1
natural salt,B00389Q4XW,0.0,2,2,0,0.0,3.109,1.536,55,3.0,134,147,0.883,303.127,222.688,21.927,1272499200,1346544000,55,857.0,0.06417736289381563,0.9115646258503401,1.0,1,0,2.816310064049162,1
natural salt,B00063MSOM,0.0,2,2,0,0.0,1.0,,1,1.0,0,0,,610.0,,29.0,1107820800,1107820800,1,0.0,1.0,0.0,1.0,0,0,0.5772588722239781,0
natural salt,B000MN0NSE,0.0,2,2,0,0.0,5.0,,1,5.0,0,0,,141.0,,42.0,1219017600,1219017600,1,0.0,1.0,0.0,1.0,0,0,1.7772588722239782,1
natural salt,B0001CXUDQ,0.0,2,2,0,0.0,2.7,2.003,10,1.5,75,80,0.938,268.7,118.807,24.0,1171324800,1346889600,10,2032.0,0.004921259842519685,0.9375,1.0,1,0,2.0504081091193482,1
natural salt,B005OS2ZGA,0.0,2,2,0,0.5,5.0,,1,5.0,1,1,1.0,1265.0,,5.0,1322179200,1322179200,1,0.0,1.0,1.0,1.0,0,0,2.077258872223978,2
natural salt,B004HORENQ,0.0,2,2,0,0.0,3.0,,1,3.0,1,1,1.0,279.0,,10.0,1305936000,1305936000,1,0.0,1.0,1.0,1.0,0,0,1.4772588722239781,1
natural salt,B001FB6BV0,0.0,2,2,0,0.0,5.0,,1,5.0,0,0,,107.0,,7.0,1351123200,1351123200,1,0.0,1.0,0.0,1.0,0,0,1.7772588722239782,1
natural salt,B005AY8H7O,0.0,2,2,0,0.0,1.0,,1,1.0,0,0,,107.0,,11.0,1347494400,1347494400,1,0.0,1.0,0.0,1.0,0,0,0.5772588722239781,0
natural salt,B000EMRHT6,0.03493875752533022,2,2,0,0.5,2.348,1.301,23,2.0,31,37,0.799,492.348,596.521,26.217,1159315200,1340236800,21,2094.0,0.010983763132760267,0.8378378378378378,0.9130434782608695,0,0,2.2269728834905296,1
natural salt,B002TV7H8G,0.0,2,2,0,0.0,5.0,,1,5.0,0,0,,142.0,,12.0,1293580800,1293580800,1,0.0,1.0,0.0,1.0,0,0,1.7772588722239782,1
natural salt,B0047TJX1C,0.0,2,2,0,0.0,3.0,,1,3.0,0,1,0.0,226.0,,13.0,1341792000,1341792000,1,0.0,1.0,0.0,1.0,0,0,1.177258872223978,0
natural salt,B005VGZNEQ,0.0,2,2,0,0.0,5.0,0.0,2,5.0,1,1,1.0,717.5,355.675,26.5,1322611200,1329436800,2,79.0,0.02531645569620253,1.0,1.0,0,0,2.239444915467244,2
natural salt,B0006GSQNG,0.0,2,2,0,0.0,2.5,0.707,2,2.5,2,2,1.0,443.0,168.291,24.0,1256860800,1285891200,2,336.0,0.005952380952380952,1.0,1.0,0,0,1.489444915467244,1
natural salt,B0017U25DM,0.0,2,2,0,0.0,3.5,2.121,2,3.5,0,3,0.0,518.5,508.41,24.0,1253404800,1289174400,2,414.0,0.004830917874396135,0.0,1.0,1,0,1.489444915467244,0
natural salt,B003YK8YOC,0.0,2,2,0,0.0,5.0,0.0,5,5.0,2,2,1.0,374.0,348.275,18.2,1302307200,1349740800,5,549.0,0.009107468123861567,1.0,1.0,0,0,2.5167037876912217,2
natural salt,B004T3OBNQ,0.024524159030946492,2,2,0,0.5,4.25,1.389,8,5.0,19,20,0.933,364.875,260.293,18.875,1314921600,1349049600,8,395.0,0.020253164556962026,0.95,1.0,0,0,2.438889830934488,2
natural salt,B00426AUR6,0.0,2,2,0,0.0,3.5,2.121,2,3.5,1,1,1.0,800.5,692.258,15.5,1297036800,1313971200,2,196.0,0.01020408163265306,1.0,1.0,1,0,1.789444915467244,1
natural salt,B005JZYPUC,0.03373508132888642,2,2,0,0.5,5.0,0.0,3,5.0,1,1,1.0,536.667,237.243,23.333,1314748800,1317081600,3,27.0,0.1111111111111111,1.0,1.0,0,0,2.354517744447956,2
natural salt,B0029TKXEI,0.0,2,2,0,0.0,4.667,0.816,6,5.0,9,9,1.0,248.5,116.421,21.0,1294531200,1341273600,6,541.0,0.011090573012939002,1.0,1.0,0,0,2.478464059622125,2
natural salt,B001KQAR24,0.014853579242013184,2,2,0,0.5,4.445,1.248,137,5.0,581,754,0.772,391.234,303.048,20.876,1167868800,1350691200,136,2116.0,0.06474480151228733,0.7705570291777188,0.9927007299270073,0,1,3.535568582816198,2
natural salt,B001ELJJV0,0.0,2,2,0,0.0,4.0,,1,4.0,0,0,,143.0,,11.0,1327363200,1327363200,1,0.0,1.0,0.0,1.0,0,0,1.4772588722239781,1
natural salt,B001SB480S,0.0,2,2,0,0.0,5.0,0.0,2,5.0,2,2,1.0,672.5,758.726,12.5,1281744000,1343088000,2,710.0,0.0028169014084507044,1.0,1.0,0,0,2.239444915467244,2
natural salt,B000QWXG9O,0.062149138681712374,2,2,0,0.5,3.0,,1,3.0,0,0,,1729.0,,86.0,1348185600,1348185600,1,0.0,1.0,0.0,1.0,0,0,1.177258872223978,1
natural salt,B000QAWN0E,0.0,2,2,0,0.0,5.0,,1,5.0,0,0,,103.0,,4.0,1202342400,1202342400,1,0.0,1.0,0.0,1.0,0,0,1.7772588722239782,1
natural salt,B000FIWNWK,0.03190953644000471,2,2,0,0.5,4.5,1.0,4,5.0,7,8,0.667,503.0,256.481,32.0,1170547200,1297123200,4,1465.0,0.0027303754266211604,0.875,1.0,0,0,2.25627516497364,2
natural salt,B002ULC4F6,0.0,2,2,0,0.0,5.0,,1,5.0,0,0,,186.0,,32.0,1245715200,1245715200,1,0.0,1.0,0.0,1.0,0,0,1.7772588722239782,1
natural salt,B003ZT3Q0Y,0.0,2,2,0,0.0,5.0,0.0,3,5.0,14,14,1.0,430.0,116.22,28.333,1304726400,1350950400,3,535.0,0.005607476635514018,1.0,1.0,0,0,2.354517744447956,2
natural salt,B008QPBLN6,0.0,2,2,0,0.0,1.0,,1,1.0,2,2,1.0,277.0,,28.0,1301616000,1301616000,1,0.0,1.0,1.0,1.0,0,0,0.877258872223978,0
natural salt,B00032HBDY,0.0,2,2,0,0.0,4.0,2.0,4,5.0,4,4,1.0,309.0,39.958,14.5,1172016000,1187568000,4,180.0,0.022222222222222223,1.0,1.0,1,0,2.14377516497364,1
natural salt,B007OSSXBE,0.0,2,2,0,0.0,4.0,0.0,2,4.0,0,0,,458.5,260.922,11.0,1349913600,1350864000,2,11.0,0.18181818181818182,0.0,1.0,0,0,1.639444915467244,1
natural salt,B004GN8NP6,0.0,2,2,0,0.0,4.143,1.099,14,4.5,15,18,0.729,366.571,395.533,21.429,1298332800,1351209600,14,612.0,0.02287581699346405,0.8333333333333334,1.0,0,0,2.5761200804408837,1
natural salt,B000LKUXJW,0.07269792165518707,2,2,0,0.5,3.75,1.753,8,4.5,21,23,0.94,752.0,481.859,26.625,1172102400,1333152000,8,1864.0,0.004291845493562232,0.9130434782608695,1.0,1,0,2.2778028744127488,2
natural salt,B0001J2NEQ,0.0,2,2,0,0.0,5.0,0.0,3,5.0,5,5,1.0,349.667,252.169,24.0,1167609600,1252713600,3,985.0,0.003045685279187817,1.0,1.0,0,0,2.354517744447956,2
natural salt,B002RGU2G2,0.0,2,2,0,0.5,4.917,0.289,12,5.0,10,11,0.833,311.667,188.625,19.333,1291334400,1338336000,12,544.0,0.022058823529411766,0.9090909090909091,1.0,0,0,2.7738070157118875,2
for picky,B0029JHK1M,0.0,2,2,0,0.5,2.25,1.893,4,1.5,14,17,0.688,414.0,214.714,15.25,1300233600,1333065600,4,380.0,0.010526315789473684,0.8235294117647058,1.0,1,0,1.5658339885030519,1
for picky,B003BN7DLW,0.0,2,2,0,0.5,4.0,,1,4.0,0,0,,1238.0,,49.0,1309996800,1309996800,1,0.0,1.0,0.0,1.0,0,0,1.4772588722239781,1
for picky,B004UKJMYG,0.0,2,2,0,0.5,5.0,0.0,4,5.0,0,0,,347.75,205.023,19.5,1305763200,1323388800,4,204.0,0.0196078431372549,0.0,1.0,0,0,2.1437751649736403,1
for picky,B0051NJAPM,0.0,2,2,0,0.0,5.0,0.0,2,5.0,0,0,,123.0,11.314,36.0,1344470400,1350518400,2,70.0,0.02857142857142857,0.0,1.0,0,0,1.939444915467244,1
