can_transact,can_select,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,removed,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,region,team_join_date,birth_date,has_temporary_code,opta_code,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90,defensive_contribution_per_90,points_per_minute,goals_per_minute,assists_per_minute,position,team_name,fixture_difficulty,defensive_value,attacking_value,form_score,value_score,captain_score,expected_ppg
True,True,,,244042,0,0,0,0,0,4,1.7,1.7,7,Rodrigo,7.0,338,False,,,5.5,244042.jpg,7.0,False,Muniz Carvalho,2.0,False,,a,10,54,7,4424,4424,3556,3556,1.3,1.3,Muniz,30.0,2021-08-20,2001-05-04,False,p244042,24,1,0,0,0,0,0,0,1,0,0,3,25,31.0,0.0,33.0,6.4,0,0,0,0,0,0.15,0.00,0.15,0.50,20,6,589,50,12,7,24,5,,,,,,,0.56,0.0,0.0,0.56,1.88,0.0,162,34,23,5,23,5,127,27,0.0,0.0,0.0,0.2916666666666667,0.041666666666666664,0.0,FWD,Fulham,3.0367678418803417,3.0,11.5,26.25,12.727272727272727,15.183686703574205,26.25
True,True,,,116535,0,0,0,0,0,1,4.5,5.0,1,Alisson,1.0,366,False,,,5.5,116535.jpg,1.0,False,Becker,11.6,False,,a,12,14,1,5356,5356,20317,20317,0.2,0.2,A.Becker,30.0,2018-07-19,1992-10-02,False,p116535,90,0,0,0,2,0,0,0,0,0,1,0,8,13.6,0.0,0.0,1.4,2,7,0,0,1,0.00,0.01,0.01,1.70,75,11,562,79,552,79,128,11,,,,,,,0.0,1.0,0.01,0.01,1.7,2.0,121,2,143,11,143,11,35,5,1.0,0.0,0.0,0.011111111111111112,0.0,0.0,GK,Liverpool,2.475949859943978,-1.0,0.8,1.0,1.8181818181818181,3.5876865036923857,1.0
True,True,,,216094,0,0,0,0,0,2,4.5,5.0,1,Jeremie,1.0,370,False,,,6.0,216094.jpg,1.0,False,Frimpong,31.1,False,,a,12,14,1,20605,20605,65076,65076,0.2,0.2,Frimpong,152.0,2025-06-01,2000-12-10,False,p216094,59,0,0,0,0,0,0,0,0,0,0,0,8,5.4,1.3,2.0,0.9,3,1,1,4,1,0.01,0.01,0.02,0.81,117,51,114,38,109,31,142,52,,,,,,,0.02,0.0,0.02,0.04,1.24,0.0,97,4,163,51,163,51,6,1,1.53,0.0,6.1,0.01694915254237288,0.0,0.0,DEF,Liverpool,2.475949859943978,0.0,0.8,1.5254237288135593,1.6666666666666667,3.7150105920334235,1.5254237288135593
True,True,,,544877,0,0,0,0,0,2,4.5,5.0,0,Milos,0.0,371,False,,,6.0,544877.jpg,0.0,False,Kerkez,6.8,False,,a,12,14,0,3651,3651,24438,24438,0.0,0.0,Kerkez,98.0,2025-06-26,2003-11-07,False,p544877,59,0,0,0,0,0,0,0,1,0,0,0,5,8.4,1.3,0.0,1.0,5,5,1,6,1,0.00,0.01,0.01,0.81,104,46,115,39,641,228,139,50,,,,,,,0.0,0.0,0.02,0.02,1.24,0.0,113,9,641,227,641,227,64,23,1.53,0.0,9.15,0.0,0.0,0.0,DEF,Liverpool,2.475949859943978,0.0,0.5,0.0,0.0,2.5240501400560222,0.0
True,True,,,122798,0,0,0,0,0,2,4.5,5.0,0,Andrew,0.0,372,False,,,6.0,122798.jpg,0.0,False,Robertson,1.4,False,,a,12,14,0,580,580,4859,4859,0.0,0.0,Robertson,243.0,2017-07-21,1994-03-11,False,p122798,30,0,0,0,2,0,0,0,0,0,0,0,-3,5.4,4.1,2.0,1.2,2,0,0,2,0,0.00,0.04,0.04,0.89,116,50,80,25,107,30,137,48,4.0,,,,,,0.0,0.0,0.12,0.12,2.67,6.0,85,2,623,222,623,222,154,53,0.0,0.0,6.0,0.0,0.0,0.0,DEF,Liverpool,2.475949859943978,-1.0,-0.30000000000000004,0.0,0.0,2.5240501400560222,0.0
True,True,,,97032,0,0,0,0,0,2,4.5,5.0,3,Virgil,3.0,373,False,,,6.0,97032.jpg,3.0,False,van Dijk,24.0,False,,a,12,14,3,25532,25532,21908,21908,0.5,0.5,Virgil,152.0,2018-01-01,1991-07-08,False,p97032,90,0,0,0,2,0,0,0,0,0,0,0,11,49.4,0.9,25.0,7.5,20,4,1,21,1,0.18,0.01,0.19,1.70,7,2,130,50,21,2,16,2,,,3.0,,,,0.18,0.0,0.01,0.19,1.7,2.0,82,1,67,21,67,21,14,4,1.0,0.0,21.0,0.03333333333333333,0.0,0.0,DEF,Liverpool,2.475949859943978,-1.0,1.1,3.0,5.0,5.624050140056022,3.0
True,True,,,204716,0,0,0,0,0,2,3.8,4.3,1,Ibrahima,1.0,374,False,,,5.5,204716.jpg,1.0,False,Konaté,3.0,False,,a,12,14,1,4810,4810,8062,8062,0.2,0.2,Konaté,73.0,2021-07-01,1999-05-25,False,p204716,90,0,0,0,2,0,0,0,0,0,0,0,6,21.4,0.6,0.0,2.2,7,5,0,7,1,0.00,0.00,0.00,1.70,43,10,141,54,569,209,95,30,,,,,,,0.0,0.0,0.0,0.0,1.7,2.0,145,16,149,48,149,48,97,33,1.0,0.0,7.0,0.011111111111111112,0.0,0.0,DEF,Liverpool,2.475949859943978,-1.0,0.6000000000000001,1.0,1.8181818181818181,3.5876865036923857,1.0
True,True,100.0,75.0,171287,0,0,0,0,0,2,3.1,2.7,1,Joe,1.0,376,False,,2025-08-10T23:00:06.519894Z,5.0,171287.jpg,1.0,False,Gomez,0.1,False,,a,12,14,1,96,96,435,435,0.2,0.2,Gomez,241.0,2015-06-20,1997-05-23,False,p171287,18,0,0,0,1,0,0,0,0,0,0,0,-1,2.4,0.4,0.0,0.3,1,1,0,1,0,0.00,0.00,0.00,0.21,143,56,148,57,447,181,169,60,,,,,,,0.0,0.0,0.0,0.0,1.05,5.0,239,36,137,47,137,47,533,198,0.0,0.0,5.0,0.05555555555555555,0.0,0.0,DEF,Liverpool,2.475949859943978,-0.5,-0.1,5.0,2.0,4.824050140056022,5.0
True,True,,,118748,0,0,0,0,0,3,4.5,5.0,8,Mohamed,8.0,381,False,,,14.5,118748.jpg,8.0,False,Salah,54.5,False,,a,12,14,8,25719,25719,17725,17725,0.6,0.6,M.Salah,63.0,2017-07-01,1992-06-15,False,p118748,90,1,0,0,2,0,0,0,0,0,0,1,36,49.0,33.8,51.0,13.4,1,9,0,10,1,0.26,0.11,0.37,1.70,8,3,11,10,4,1,4,2,,,4.0,,1.0,,0.26,0.0,0.11,0.37,1.7,2.0,1,1,20,6,20,6,3,2,1.0,0.0,10.0,0.08888888888888889,0.011111111111111112,0.0,MID,Liverpool,2.475949859943978,0.0,10.6,8.0,5.517241379310345,9.227498415918092,8.0
True,True,,,494595,0,0,0,0,0,3,3.2,3.7,2,Florian,2.0,382,False,,,8.5,494595.jpg,2.0,False,Wirtz,33.3,False,,a,12,14,2,11279,11279,108990,108990,0.2,0.2,Wirtz,80.0,2025-06-20,2003-05-03,False,p494595,81,0,0,0,2,0,0,0,0,0,0,0,14,12.0,45.0,12.0,6.9,1,6,2,9,1,0.14,0.28,0.42,1.70,84,32,5,5,43,27,20,14,,,,,,,0.16,0.0,0.31,0.47,1.89,2.22,11,7,111,63,111,63,5,3,1.11,0.0,10.0,0.024691358024691357,0.0,0.0,MID,Liverpool,2.475949859943978,-1.0,1.4000000000000001,2.2222222222222223,2.3529411764705883,4.461305042016807,2.2222222222222223
True,True,,,243298,0,0,0,0,0,3,3.0,3.5,7,Cody,7.0,384,False,,,7.5,243298.jpg,7.0,False,Gakpo,7.6,False,,a,12,14,7,27508,27508,8740,8740,0.9,0.9,Gakpo,152.0,2023-01-01,1999-05-07,False,p243298,90,1,0,0,2,0,0,0,0,0,0,0,34,48.2,39.6,46.0,13.4,1,6,1,8,1,0.20,0.44,0.64,1.70,9,4,10,9,5,2,3,1,,,,,2.0,,0.2,0.0,0.44,0.64,1.7,2.0,27,16,24,7,24,7,56,18,1.0,0.0,8.0,0.07777777777777778,0.011111111111111112,0.0,MID,Liverpool,2.475949859943978,-1.0,9.4,7.0,9.333333333333334,9.29071680672269,7.0
True,True,,,223541,0,0,0,0,0,3,2.7,3.2,6,Federico,6.0,385,False,,,6.5,223541.jpg,6.0,False,Chiesa,0.2,False,,a,12,14,6,2160,2160,486,486,0.9,0.9,Chiesa,106.0,2024-08-29,1997-10-25,False,p223541,8,1,0,0,0,0,0,0,0,0,0,0,29,35.2,0.3,17.0,5.3,0,0,1,1,0,0.16,0.00,0.16,0.00,16,9,154,84,37,23,32,23,,,,,,,1.8,0.0,0.0,1.8,0.0,0.0,57,39,41,13,41,13,391,127,0.0,0.0,11.25,0.75,0.125,0.0,MID,Liverpool,2.475949859943978,0.0,8.9,67.5,9.23076923076923,27.020203986209868,67.5
True,True,,,243016,0,0,0,0,0,3,2.7,3.2,5,Alexis,5.0,386,False,,,6.5,243016.jpg,5.0,False,Mac Allister,1.7,False,,a,12,14,5,4844,4844,3958,3958,0.8,0.8,Mac Allister,10.0,2023-06-14,1998-12-24,False,p243016,71,0,1,0,1,0,0,0,0,0,0,0,27,27.4,15.2,11.0,5.4,1,2,3,6,1,0.03,0.02,0.05,1.49,29,11,38,25,45,28,29,20,1.0,,5.0,,3.0,,0.04,0.0,0.03,0.07,1.89,1.27,59,41,46,17,46,17,137,44,1.27,0.0,7.61,0.07042253521126761,0.0,0.014084507042253521,MID,Liverpool,2.475949859943978,-0.5,5.7,6.338028169014085,7.692307692307692,7.963920129221787,6.338028169014085
True,True,,,424876,0,0,0,0,0,3,2.7,3.2,2,Dominik,2.0,387,False,,,6.5,424876.jpg,2.0,False,Szoboszlai,2.1,False,,a,12,14,2,1687,1687,6180,6180,0.3,0.3,Szoboszlai,98.0,2023-07-02,2000-10-25,False,p424876,90,0,0,0,2,0,0,0,0,0,0,0,17,16.0,29.8,24.0,7.0,2,5,4,11,1,0.10,0.09,0.19,1.70,61,25,13,12,23,12,19,13,5.0,,2.0,,,,0.1,0.0,0.09,0.19,1.7,2.0,62,43,108,61,108,61,120,39,1.0,0.0,11.0,0.022222222222222223,0.0,0.0,MID,Liverpool,2.475949859943978,-1.0,1.7000000000000002,2.0,3.0769230769230766,4.539434755440638,2.0
True,True,,,206915,0,0,0,0,0,3,2.5,3.0,1,Curtis,1.0,388,False,,,5.5,206915.jpg,1.0,False,Jones,0.1,False,,a,12,14,1,141,141,683,683,0.2,0.2,C.Jones,241.0,2018-04-06,2001-01-30,False,p206915,18,0,0,0,1,0,0,0,0,0,0,0,4,3.2,10.9,0.0,1.4,0,1,0,1,0,0.00,0.04,0.04,0.21,137,61,62,40,571,232,129,61,,,,,,,0.0,0.0,0.2,0.2,1.05,5.0,147,96,150,78,150,78,471,157,0.0,0.0,5.0,0.05555555555555555,0.0,0.0,MID,Liverpool,2.475949859943978,-0.5,0.4,5.0,1.8181818181818181,4.787686503692386,5.0
True,True,,,158983,0,0,0,0,0,3,2.0,2.5,4,Endo,4.0,392,False,,,5.0,158983.jpg,4.0,False,Wataru,0.1,False,,a,12,14,4,322,322,397,397,0.8,0.8,Endo,108.0,2023-08-18,1993-02-09,False,p158983,30,0,1,0,2,0,0,0,0,0,0,0,15,24.6,10.7,0.0,3.5,1,0,2,3,0,0.00,0.00,0.00,0.89,35,14,64,41,443,156,62,33,,,,,,,0.0,0.0,0.0,0.0,2.67,6.0,234,149,50,20,50,20,494,171,0.0,0.0,9.0,0.13333333333333333,0.0,0.03333333333333333,MID,Liverpool,2.475949859943978,-1.0,4.5,12.0,8.0,9.324050140056022,12.0
True,True,,,510663,0,0,0,0,1,4,3.1,3.6,11,Hugo,11.0,661,True,,,8.5,510663.jpg,11.0,False,Ekitiké,17.1,False,,a,12,14,11,165060,165060,9531,9531,1.3,1.3,Ekitiké,73.0,2025-07-23,2002-06-20,False,p510663,71,1,1,0,1,0,0,0,0,0,0,2,37,52.8,24.4,37.0,11.4,1,0,0,1,1,1.14,0.02,1.16,1.49,6,3,23,1,8,4,7,3,,,,,,,1.45,0.0,0.03,1.48,1.89,1.27,12,5,6,3,6,3,25,6,1.27,0.0,1.27,0.15492957746478872,0.014084507042253521,0.014084507042253521,FWD,Liverpool,2.475949859943978,1.5,14.7,13.943661971830986,12.941176470588236,13.695384025722966,13.943661971830986
True,True,,,432720,0,0,0,0,0,1,3.6,3.6,7,James,7.0,182,False,,,5.0,432720.jpg,7.0,False,Trafford,2.0,False,,a,13,43,7,10043,10043,4091,4091,1.4,1.4,Trafford,241.0,2025-07-29,2002-10-10,False,p432720,90,0,0,1,0,0,0,0,0,0,3,0,31,29.0,0.0,0.0,2.9,2,10,0,0,1,0.00,0.00,0.00,0.49,25,4,510,76,494,76,74,4,,,,,,,0.0,3.0,0.0,0.0,0.49,0.0,291,15,22,5,22,5,125,18,1.0,1.0,0.0,0.07777777777777778,0.0,0.0,GK,Man City,2.2913901515151514,4.0,3.1,7.0,14.0,10.40860984848485,7.0
True,True,,,448514,0,0,0,0,0,2,4.5,4.5,9,Rayan,9.0,402,False,,,6.0,448514.jpg,9.0,False,Aït-Nouri,21.0,False,,a,13,43,9,44811,44811,13248,13248,1.5,1.5,Aït-Nouri,3.0,2025-06-09,2001-06-06,False,p448514,90,0,0,1,0,0,0,0,0,0,0,1,33,30.6,13.5,3.0,4.7,9,3,6,15,1,0.06,0.02,0.08,0.49,21,4,48,14,86,20,45,8,,,,,,,0.06,0.0,0.02,0.08,0.49,0.0,102,6,14,5,14,5,18,7,1.0,1.0,15.0,0.1,0.0,0.0,DEF,Man City,2.2913901515151514,5.0,4.300000000000001,9.0,15.0,12.008609848484848,9.0
True,True,,,578153,0,0,0,0,0,2,3.8,3.8,1,Abdukodir,1.0,406,False,,,5.5,578153.jpg,1.0,False,Khusanov,0.4,False,,a,13,43,1,890,890,1577,1577,0.2,0.2,Khusanov,231.0,2025-01-20,2004-02-29,False,p578153,8,0,0,0,0,0,0,0,0,0,0,0,7,3.6,0.0,0.0,0.4,0,0,1,1,0,0.00,0.00,0.00,0.08,132,53,621,224,618,223,165,57,,,,,,,0.0,0.0,0.0,0.0,0.9,0.0,211,31,157,50,157,50,272,101,0.0,0.0,11.25,0.125,0.0,0.0,DEF,Man City,2.2913901515151514,0.0,0.7000000000000001,11.25,1.8181818181818181,6.847246212121212,11.25
True,True,,,465351,0,0,0,0,0,2,3.8,3.8,1,Matheus,1.0,407,False,,,5.5,465351.jpg,1.0,False,Nunes,0.5,False,,a,13,43,1,666,666,1446,1446,0.2,0.2,Matheus N.,173.0,2023-09-01,1998-08-27,False,p465351,24,0,0,0,0,0,0,0,0,0,0,0,6,6.8,1.2,0.0,0.8,3,2,1,4,0,0.00,0.00,0.00,0.19,112,48,120,42,595,216,144,54,,,,,4.0,,0.0,0.0,0.0,0.0,0.71,0.0,181,24,153,49,153,49,240,90,0.0,0.0,15.0,0.041666666666666664,0.0,0.0,DEF,Man City,2.2913901515151514,0.0,0.6000000000000001,3.75,1.8181818181818181,4.597246212121212,3.75
True,True,,,171314,0,0,0,0,0,2,3.8,3.8,6,Rúben,6.0,408,False,,,5.5,171314.jpg,6.0,False,dos Santos Gato Alves Dias,3.3,False,,a,13,43,6,10567,10567,4097,4097,1.1,1.1,Rúben,173.0,2020-09-29,1997-05-14,False,p171314,90,0,0,1,0,0,0,0,0,0,0,0,27,20.2,1.7,2.0,2.4,5,4,0,5,1,0.00,0.08,0.08,0.49,48,12,106,33,104,29,87,28,,,,,,,0.0,0.0,0.08,0.08,0.49,0.0,134,14,36,17,36,17,91,31,1.0,1.0,5.0,0.06666666666666667,0.0,0.0,DEF,Man City,2.2913901515151514,4.0,2.7,6.0,10.909090909090908,9.09042803030303,6.0
True,True,,,97299,0,0,0,0,0,2,3.8,3.8,6,John,6.0,409,False,,,5.5,97299.jpg,6.0,False,Stones,0.7,False,,a,13,43,6,2463,2463,1051,1051,1.1,1.1,Stones,241.0,2016-08-09,1994-05-28,False,p97299,81,0,0,1,0,0,0,0,0,0,0,0,27,15.0,2.2,0.0,1.7,3,4,0,3,1,0.00,0.01,0.01,0.40,66,25,98,30,550,206,111,38,,,,,,,0.0,0.0,0.01,0.01,0.44,0.0,119,11,35,16,35,16,216,82,1.11,1.11,3.33,0.07407407407407407,0.0,0.0,DEF,Man City,2.2913901515151514,4.0,2.7,6.666666666666666,10.909090909090908,9.29042803030303,6.666666666666666
True,True,,,477064,0,0,0,0,1,2,3.1,3.1,11,Rico,11.0,410,True,,,5.0,477064.jpg,11.0,False,Lewis,0.9,False,,a,13,43,11,15329,15329,1896,1896,2.2,2.2,Lewis,241.0,2022-07-16,2004-11-21,False,p477064,65,0,1,1,0,0,0,0,0,0,0,2,41,29.0,13.0,8.0,5.0,5,1,1,6,1,0.00,0.53,0.53,0.29,26,6,49,15,53,9,35,5,,,,,,,0.0,0.0,0.73,0.73,0.4,0.0,314,56,5,2,5,2,186,68,1.38,1.38,8.31,0.16923076923076924,0.0,0.015384615384615385,DEF,Man City,2.2913901515151514,6.0,9.100000000000001,15.230769230769232,22.0,16.07784061771562,15.230769230769232
True,True,,,472769,0,0,0,0,0,2,3.1,3.1,0,Nico,0.0,411,False,,,5.0,472769.jpg,0.0,False,O'Reilly,0.2,False,,a,13,43,0,346,346,585,585,0.0,0.0,O’Reilly,241.0,2022-12-16,2005-03-21,False,p472769,24,0,0,0,0,0,0,0,1,0,0,0,-2,0.0,5.0,0.0,0.5,0,0,0,0,0,0.00,0.01,0.01,0.19,518,203,75,23,511,198,158,56,,,,,,,0.0,0.0,0.04,0.04,0.71,0.0,312,55,527,200,527,200,401,153,0.0,0.0,0.0,0.0,0.0,0.0,DEF,Man City,2.2913901515151514,0.0,-0.2,0.0,0.0,2.7086098484848486,0.0
True,True,,,438234,0,0,0,0,0,3,3.2,3.2,1,Omar,1.0,413,False,,,8.5,438234.jpg,1.0,False,Marmoush,11.2,False,,a,13,43,1,11251,11251,52993,52993,0.1,0.1,Marmoush,63.0,2025-01-23,1999-02-07,False,p438234,24,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.8,6.0,0.7,0,1,0,1,0,0.14,0.00,0.14,0.19,684,304,136,75,69,40,151,70,2.0,,1.0,,2.0,,0.52,0.0,0.0,0.52,0.71,0.0,10,6,169,88,169,88,38,10,0.0,0.0,3.75,0.041666666666666664,0.0,0.0,MID,Man City,2.2913901515151514,0.0,0.30000000000000004,3.75,1.1764705882352942,4.468903966131908,3.75
True,True,,,165809,0,0,0,0,0,3,2.7,2.7,3,Bernardo,3.0,416,False,,,6.5,165809.jpg,3.0,False,Mota Veiga de Carvalho e Silva,0.8,False,,a,13,43,3,1902,1902,2465,2465,0.5,0.5,Bernardo,173.0,2017-07-01,1994-08-10,False,p165809,65,0,0,1,0,0,0,0,0,0,0,0,25,22.0,62.1,4.0,8.8,1,4,4,9,1,0.00,0.44,0.44,0.29,42,20,2,2,82,47,12,8,1.0,,,,,,0.0,0.0,0.61,0.61,0.4,0.0,50,34,71,38,71,38,197,66,1.38,1.38,12.46,0.046153846153846156,0.0,0.0,MID,Man City,2.2913901515151514,4.0,2.5,4.153846153846154,4.615384615384615,6.0778406177156175,4.153846153846154
True,True,,,466052,0,0,0,0,0,3,2.7,2.7,6,Rayan,6.0,417,False,,,6.5,466052.jpg,6.0,False,Cherki,7.9,False,,a,13,43,6,16615,16615,25823,25823,0.9,0.9,Cherki,73.0,2025-06-10,2003-08-17,False,p466052,17,1,0,0,0,0,0,0,0,0,0,0,22,35.8,2.8,7.0,4.6,1,0,0,1,0,0.06,0.03,0.09,0.19,15,8,91,56,60,35,46,27,,,,,,,0.32,0.0,0.16,0.48,1.01,0.0,71,50,42,14,42,14,52,15,0.0,0.0,5.29,0.35294117647058826,0.058823529411764705,0.0,MID,Man City,2.2913901515151514,0.0,8.2,31.764705882352942,9.23076923076923,16.484175459344577,31.764705882352942
True,True,,,248875,0,0,0,0,0,3,2.7,2.7,3,Jérémy,3.0,418,False,,,6.5,248875.jpg,3.0,False,Doku,1.2,False,,a,13,43,3,2730,2730,4650,4650,0.5,0.5,Doku,21.0,2023-08-24,2002-05-27,False,p248875,65,0,0,1,0,0,0,0,0,0,0,0,4,0.0,3.2,4.0,0.6,0,1,0,1,1,0.00,0.02,0.02,0.29,645,276,85,52,83,48,157,75,,,,,3.0,,0.0,0.0,0.03,0.03,0.4,0.0,61,42,74,41,74,41,164,56,1.38,1.38,1.38,0.046153846153846156,0.0,0.0,MID,Man City,2.2913901515151514,4.0,0.4,4.153846153846154,4.615384615384615,6.0778406177156175,4.153846153846154
True,True,,,465694,0,0,0,0,0,3,2.6,2.6,3,Nico,3.0,423,False,,,6.0,465694.jpg,3.0,False,González Iglesias,0.1,False,,a,13,43,3,362,362,376,376,0.5,0.5,N.Gonzalez,200.0,2025-02-03,2002-01-03,False,p465694,90,0,0,1,0,0,0,0,0,0,0,0,24,23.4,6.4,6.0,3.6,4,4,3,11,1,0.05,0.04,0.09,0.49,40,19,70,46,67,39,61,32,,,,,,,0.05,0.0,0.04,0.09,0.49,0.0,107,74,69,36,69,36,529,194,1.0,1.0,11.0,0.03333333333333333,0.0,0.0,MID,Man City,2.2913901515151514,4.0,2.4000000000000004,3.0,5.0,5.808609848484849,3.0
True,True,,,477555,0,0,0,0,0,3,2.5,2.5,6,Oscar,6.0,424,False,,,5.5,477555.jpg,6.0,False,Bobb,0.1,False,,a,13,43,6,3287,3287,511,511,1.1,1.1,Bobb,161.0,2022-01-06,2003-07-12,False,p477555,90,0,1,1,0,0,0,0,0,0,0,0,25,24.6,25.3,10.0,6.0,0,4,0,4,1,0.00,0.07,0.07,0.49,37,16,21,17,49,30,25,17,,,,,,,0.0,0.0,0.07,0.07,0.49,0.0,185,119,38,10,38,10,433,141,1.0,1.0,4.0,0.06666666666666667,0.0,0.011111111111111112,MID,Man City,2.2913901515151514,4.0,5.5,6.0,10.909090909090908,9.09042803030303,6.0
True,True,,,433036,0,0,0,0,1,3,2.5,2.5,10,Tijjani,10.0,427,True,,,5.5,433036.jpg,10.0,False,Reijnders,20.9,False,,a,13,43,10,186827,186827,8593,8593,1.8,1.8,Reijnders,152.0,2025-06-10,1998-07-29,False,p433036,90,1,1,1,0,0,0,0,1,0,0,0,32,53.0,22.7,30.0,10.6,1,1,1,3,1,0.12,0.21,0.33,0.49,5,2,25,18,16,8,9,5,,,,,,,0.12,0.0,0.21,0.33,0.49,0.0,168,109,8,3,8,3,19,6,1.0,1.0,3.0,0.1111111111111111,0.011111111111111112,0.011111111111111112,MID,Man City,2.2913901515151514,4.0,12.2,10.0,18.18181818181818,13.344973484848484,10.0
True,True,,,223094,0,0,0,0,1,4,4.5,4.5,13,Erling,13.0,430,True,,,14.0,223094.jpg,13.0,False,Haaland,24.7,False,,a,13,43,13,42215,42215,9074,9074,0.9,0.9,Haaland,161.0,2022-07-01,2000-07-21,False,p223094,72,2,0,1,0,0,0,0,0,0,0,3,49,58.0,0.3,71.0,12.9,0,1,1,2,1,2.01,0.00,2.01,0.29,4,2,156,14,2,2,6,2,,,5.0,,1.0,,2.51,0.0,0.0,2.51,0.36,0.0,2,1,4,2,4,2,13,4,1.25,1.25,2.5,0.18055555555555555,0.027777777777777776,0.0,FWD,Man City,2.2913901515151514,7.0,19.9,16.25,9.285714285714286,14.640752705627705,16.25
True,True,,,98747,0,0,0,0,0,1,2.6,3.6,9,Nick,9.0,469,False,,,5.0,98747.jpg,9.0,False,Pope,3.6,False,,a,15,4,9,8008,8008,3026,3026,1.8,1.8,Pope,241.0,2022-06-23,1992-04-19,False,p98747,90,0,0,1,0,0,0,0,0,0,3,2,32,27.0,0.0,0.0,2.7,1,16,0,0,1,0.00,0.00,0.00,0.20,31,5,454,69,434,69,80,5,,,,,,,0.0,3.0,0.0,0.0,0.2,0.0,224,8,11,1,11,1,86,12,1.0,1.0,0.0,0.1,0.0,0.0,GK,Newcastle,2.5938943523355293,6.0,5.2,9.0,18.0,12.306105647664472,9.0
True,True,,,119471,0,0,0,0,0,2,2.8,3.8,8,Fabian,8.0,474,False,,,5.5,119471.jpg,8.0,False,Schär,2.7,False,,a,15,4,8,8327,8327,1938,1938,1.5,1.5,Schär,207.0,2018-07-26,1991-12-20,False,p119471,90,0,0,1,0,0,0,0,0,0,0,0,26,13.8,1.9,4.0,2.0,10,5,1,11,1,0.04,0.03,0.07,0.20,72,28,101,31,77,19,102,34,,,2.0,,4.0,,0.04,0.0,0.03,0.07,0.2,0.0,122,12,17,7,17,7,101,35,1.0,1.0,11.0,0.08888888888888889,0.0,0.0,DEF,Newcastle,2.5938943523355293,4.0,2.6,8.0,14.545454545454545,10.91519655675538,8.0
True,True,,,78916,0,0,0,0,0,2,2.1,3.1,9,Dan,9.0,476,False,,,5.0,78916.jpg,9.0,False,Burn,3.7,False,,a,15,4,9,11402,11402,3230,3230,1.8,1.8,Burn,241.0,2022-01-31,1992-05-09,False,p78916,90,0,0,1,0,0,0,0,0,0,0,1,30,18.6,1.2,2.0,2.2,10,5,1,11,1,0.00,0.01,0.01,0.20,54,15,119,41,96,28,93,29,,,,,,,0.0,0.0,0.01,0.01,0.2,0.0,218,33,10,3,10,3,84,28,1.0,1.0,11.0,0.1,0.0,0.0,DEF,Newcastle,2.5938943523355293,5.0,4.0,9.0,18.0,12.306105647664472,9.0
True,True,,,441191,0,0,0,0,1,2,2.1,3.1,9,Tino,9.0,477,True,,,5.0,441191.jpg,9.0,False,Livramento,3.7,False,,a,15,4,9,7927,7927,2325,2325,1.8,1.8,Livramento,241.0,2023-08-08,2002-11-12,False,p441191,90,0,0,1,0,0,0,0,0,0,0,3,33,18.0,25.4,4.0,4.7,3,5,2,5,1,0.00,0.03,0.03,0.20,57,18,20,4,76,18,43,7,,,,,,,0.0,0.0,0.03,0.03,0.2,0.0,298,52,13,4,13,4,85,29,1.0,1.0,5.0,0.1,0.0,0.0,DEF,Newcastle,2.5938943523355293,7.0,6.300000000000001,9.0,18.0,12.306105647664472,9.0
True,True,,,77794,0,0,0,0,0,2,2.1,3.1,6,Kieran,6.0,478,False,,,5.0,77794.jpg,6.0,False,Trippier,2.1,False,,a,15,4,6,5169,5169,1792,1792,1.2,1.2,Trippier,241.0,2022-01-07,1990-09-19,False,p77794,90,0,0,1,0,0,0,0,0,0,0,0,26,9.8,22.5,0.0,3.2,4,4,0,4,1,0.00,0.06,0.06,0.20,96,42,27,6,428,178,65,19,1.0,,1.0,,,,0.0,0.0,0.06,0.06,0.2,0.0,217,32,31,14,31,14,123,42,1.0,1.0,4.0,0.06666666666666667,0.0,0.0,DEF,Newcastle,2.5938943523355293,4.0,2.6,6.0,12.0,9.006105647664471,6.0
